GEOID,NAME,B01003_001_estimate,B02001_001_estimate,med_inc_estimate,B25003_001_estimate,S1701_C01_001_estimate,B01003_001_moe,B02001_001_moe,med_inc_moe,B25003_001_moe,S1701_C01_001_moe
36061019400,"Census Tract 194, New York County, New York",6475,6475,19926,2699,6379,938,938,18420,342,914
36061019500,"Census Tract 195, New York County, New York",7766,7766,105234,3363,7487,901,901,7345,329,893
36061019600,"Census Tract 196, New York County, New York",3910,3910,20093,1758,3619,721,721,4455,238,709
36061019701,"Census Tract 197.01, New York County, New York",879,879,44154,423,879,129,129,8420,62,129
36061019702,"Census Tract 197.02, New York County, New York",3074,3074,85227,1152,3054,481,481,32557,128,483
36061019800,"Census Tract 198, New York County, New York",2499,2499,88646,943,2387,697,697,35928,146,680
36061019900,"Census Tract 199, New York County, New York",8876,8876,91056,3180,6504,1126,1126,31581,511,1049
36061020000,"Census Tract 200, New York County, New York",3233,3233,61250,1494,3233,542,542,23829,247,542
36061020101,"Census Tract 201.01, New York County, New York",1859,1859,156250,244,711,208,208,36096,42,132
36061020102,"Census Tract 201.02, New York County, New York",4125,4125,79273,1577,4125,609,609,21212,163,609
36061020300,"Census Tract 203, New York County, New York",4036,4036,58835,454,1073,420,420,9555,134,180
36061020500,"Census Tract 205, New York County, New York",5633,5633,179348,1264,2883,493,493,56813,112,351
36061020600,"Census Tract 206, New York County, New York",3749,3749,44493,1604,3716,639,639,10070,199,645
36061020701,"Census Tract 207.01, New York County, New York",2870,2870,67610,1075,2220,337,337,19576,145,323
36061020800,"Census Tract 208, New York County, New York",5714,5714,98426,2232,5710,920,920,34581,224,921
36061020901,"Census Tract 209.01, New York County, New York",3674,3674,22000,1390,3674,680,680,9056,144,680
36061021000,"Census Tract 210, New York County, New York",7179,7179,36616,3509,7179,962,962,13203,454,962
36061021100,"Census Tract 211, New York County, New York",10519,10519,67538,4421,9946,1641,1641,22276,624,1592
36061021200,"Census Tract 212, New York County, New York",4219,4219,67900,2368,3993,607,607,30545,292,629
36061021303,"Census Tract 213.03, New York County, New York",6553,6553,59184,2346,6546,927,927,17546,241,925
36061021400,"Census Tract 214, New York County, New York",3034,3034,54375,2023,3034,370,370,14492,236,370
36061021500,"Census Tract 215, New York County, New York",4136,4136,49293,1719,4136,519,519,14714,138,519
36061021600,"Census Tract 216, New York County, New York",9341,9341,58297,3112,9325,1168,1168,8978,266,1166
36061021800,"Census Tract 218, New York County, New York",5980,5980,42796,2935,5979,1030,1030,24647,631,1030
36061021900,"Census Tract 219, New York County, New York",6422,6422,22068,2092,6386,1176,1176,7840,193,1171
36061022000,"Census Tract 220, New York County, New York",6550,6550,95761,2794,6540,974,974,7901,381,975
36061022102,"Census Tract 221.02, New York County, New York",2670,2670,99931,1233,2670,413,413,33996,163,413
36061022200,"Census Tract 222, New York County, New York",3645,3645,61125,1471,3616,584,584,31651,145,583
36061022301,"Census Tract 223.01, New York County, New York",7779,7779,55365,2621,7758,1100,1100,14544,302,1097
36061022302,"Census Tract 223.02, New York County, New York",3093,3093,25738,1385,3077,439,439,8657,130,434
36061022400,"Census Tract 224, New York County, New York",7671,7671,34224,2718,7592,1204,1204,16583,293,1205
36061022500,"Census Tract 225, New York County, New York",11105,11105,57933,3727,11080,1384,1384,21729,404,1398
36061022600,"Census Tract 226, New York County, New York",5386,5386,52838,2106,5345,866,866,10593,198,869
36061022700,"Census Tract 227, New York County, New York",5239,5239,56265,2139,5207,763,763,13304,208,760
36061022800,"Census Tract 228, New York County, New York",6185,6185,77701,2816,6154,814,814,11403,319,811
36061022900,"Census Tract 229, New York County, New York",9265,9265,48591,3019,9265,1234,1234,11719,232,1234
36061023000,"Census Tract 230, New York County, New York",9067,9067,37695,3825,9027,1032,1032,13998,330,1031
36061023100,"Census Tract 231, New York County, New York",6900,6900,59043,2449,6888,1539,1539,14231,310,1540
36061023200,"Census Tract 232, New York County, New York",9167,9167,35357,3252,9153,1523,1523,11058,297,1518
36061023300,"Census Tract 233, New York County, New York",7460,7460,77660,2497,7450,1290,1290,16784,277,1289
36061023400,"Census Tract 234, New York County, New York",5005,5005,66411,2361,5005,718,718,10602,370,718
36061023501,"Census Tract 235.01, New York County, New York",7298,7298,71592,2546,7293,1147,1147,8342,295,1146
36061023502,"Census Tract 235.02, New York County, New York",1716,1716,49750,761,1716,328,328,24901,87,328
36061023600,"Census Tract 236, New York County, New York",7871,7871,46774,3410,7869,1103,1103,13346,370,1102
36061023700,"Census Tract 237, New York County, New York",6328,6328,42610,2476,6222,885,885,14305,250,885
36061023802,"Census Tract 238.02, New York County, New York",5637,5637,97703,1925,4510,746,746,23212,246,720
36061023803,"Census Tract 238.03, New York County, New York",3483,3483,83529,1582,3483,476,476,33544,272,476
36061023804,"Census Tract 238.04, New York County, New York",3035,3035,167379,1407,2981,514,514,46149,264,511
36061023900,"Census Tract 239, New York County, New York",3433,3433,43526,1226,3433,582,582,9331,147,582
36061024100,"Census Tract 241, New York County, New York",8424,8424,56984,3385,8424,1280,1280,4653,261,1280
36061024200,"Census Tract 242, New York County, New York",5513,5513,37115,1788,5500,972,972,5579,135,973
36061024301,"Census Tract 243.01, New York County, New York",5083,5083,71250,1600,4951,945,945,14412,215,934
36061024302,"Census Tract 243.02, New York County, New York",7183,7183,25448,2742,7183,722,722,6993,237,722
36061024500,"Census Tract 245, New York County, New York",15041,15041,45645,5350,14951,1702,1702,4225,633,1685
36061024700,"Census Tract 247, New York County, New York",6632,6632,49888,2725,6632,1085,1085,48134,404,1085
36061024900,"Census Tract 249, New York County, New York",1006,1006,78438,435,990,198,198,27269,80,197
36061025100,"Census Tract 251, New York County, New York",2724,2724,34063,850,2627,499,499,10498,106,494
36061025300,"Census Tract 253, New York County, New York",11488,11488,62684,4147,11236,2012,2012,5265,431,1935
36061025500,"Census Tract 255, New York County, New York",5809,5809,62153,1953,5143,1058,1058,21653,256,1040
36061025700,"Census Tract 257, New York County, New York",5030,5030,83750,2013,5015,693,693,15314,214,691
36061025900,"Census Tract 259, New York County, New York",4033,4033,71436,1768,4033,531,531,14461,188,531
36061026100,"Census Tract 261, New York County, New York",13217,13217,44173,3930,13180,1545,1545,13817,328,1542
36061026300,"Census Tract 263, New York County, New York",9690,9690,54489,3034,9690,1202,1202,15446,216,1202
36061026500,"Census Tract 265, New York County, New York",8907,8907,91521,2901,8784,1313,1313,8292,402,1258
36061026700,"Census Tract 267, New York County, New York",2119,2119,59559,546,1632,258,258,11892,64,243
36061026900,"Census Tract 269, New York County, New York",9464,9464,60619,2716,9288,1462,1462,8905,258,1469
36061027100,"Census Tract 271, New York County, New York",9126,9126,72061,3014,9075,1223,1223,15967,332,1205
36061027300,"Census Tract 273, New York County, New York",7620,7620,106316,3292,7620,944,944,7045,281,944
36061027500,"Census Tract 275, New York County, New York",3074,3074,149007,1673,3054,548,548,52381,482,544
36061027700,"Census Tract 277, New York County, New York",6603,6603,31650,2069,5678,1082,1082,20439,251,1056
36061027900,"Census Tract 279, New York County, New York",11410,11410,51599,4351,11410,1453,1453,8172,415,1453
36061028100,"Census Tract 281, New York County, New York",3361,3361,98750,1547,3171,377,377,17547,216,365
36061028300,"Census Tract 283, New York County, New York",8463,8463,64394,3172,8286,1556,1556,9896,292,1535
36061028500,"Census Tract 285, New York County, New York",8799,8799,51959,2581,8746,1342,1342,6463,213,1333
36061028700,"Census Tract 287, New York County, New York",4580,4580,69688,1707,4580,698,698,16752,189,698
36061029100,"Census Tract 291, New York County, New York",12476,12476,50106,4130,12406,1612,1612,7470,309,1629
36061029300,"Census Tract 293, New York County, New York",10138,10138,55903,3097,10138,1922,1922,14727,273,1922
36061029500,"Census Tract 295, New York County, New York",8064,8064,80327,3299,8063,1112,1112,7759,291,1112
36061029900,"Census Tract 299, New York County, New York",3757,3757,21458,1500,3757,545,545,9892,150,545
36061030300,"Census Tract 303, New York County, New York",4393,4393,80972,1748,4393,686,686,19149,170,686
36061030700,"Census Tract 307, New York County, New York",4072,4072,105540,1755,4040,629,629,17719,201,624
36061030900,"Census Tract 309, New York County, New York",11753,11753,41135,3973,11739,1575,1575,3270,324,1576
36061031704,"Census Tract 317.04, New York County, New York",10558,10558,207092,4926,10558,1352,1352,35759,615,1352
36081000101,"Census Tract 1.01, Queens County, New York",5006,5006,117024,2457,5006,1016,1016,19507,394,1016
36081000102,"Census Tract 1.02, Queens County, New York",5323,5323,197930,2352,5323,956,956,31552,385,956
36081000200,"Census Tract 2, Queens County, New York",2666,2666,65000,866,2655,482,482,32653,167,481
36081000400,"Census Tract 4, Queens County, New York",4692,4692,72773,1059,4692,1103,1103,9691,174,1103
36081000600,"Census Tract 6, Queens County, New York",4379,4379,80366,984,4361,900,900,19499,179,898
36081000701,"Census Tract 7.01, Queens County, New York",3044,3044,155154,1313,3024,493,493,29008,171,482
36081000702,"Census Tract 7.02, Queens County, New York",3660,3660,102250,1663,3651,643,643,25360,217,639
36081000800,"Census Tract 8, Queens County, New York",3312,3312,80577,940,3312,554,554,34097,135,554
36081001000,"Census Tract 10, Queens County, New York",4845,4845,105022,1089,4834,830,830,37635,230,829
36081001200,"Census Tract 12, Queens County, New York",3816,3816,69545,1196,3816,738,738,10492,195,738
36081001400,"Census Tract 14, Queens County, New York",4166,4166,72413,1155,4159,699,699,14283,267,700
36081001600,"Census Tract 16, Queens County, New York",2478,2478,82143,768,2477,542,542,23518,89,543
36081001800,"Census Tract 18, Queens County, New York",3058,3058,101285,857,3058,624,624,16764,177,624
36081001901,"Census Tract 19.01, Queens County, New York",1339,1339,197426,595,1339,467,467,82078,124,467
36081001902,"Census Tract 19.02, Queens County, New York",4143,4143,134911,2324,4143,597,597,25700,322,597
36081001903,"Census Tract 19.03, Queens County, New York",1525,1525,153235,644,1525,339,339,48377,120,339
36081002000,"Census Tract 20, Queens County, New York",1746,1746,84286,436,1746,331,331,22967,58,331
36081002200,"Census Tract 22, Queens County, New York",2587,2587,66215,743,2587,381,381,11852,87,381
36081002400,"Census Tract 24, Queens County, New York",2437,2437,48824,636,2437,624,624,18317,101,624
36081002500,"Census Tract 25, Queens County, New York",6046,6046,21065,3120,6046,967,967,3434,512,967
36081002600,"Census Tract 26, Queens County, New York",2149,2149,116516,706,2149,466,466,4360,194,466
36081002800,"Census Tract 28, Queens County, New York",3442,3442,76628,1108,3431,519,519,13333,228,516
36081003000,"Census Tract 30, Queens County, New York",1702,1702,79833,420,1679,538,538,40797,100,530
36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217
36081003200,"Census Tract 32, Queens County, New York",1690,1690,88000,500,1681,371,371,81759,113,369
36081003301,"Census Tract 33.01, Queens County, New York",2675,2675,143358,1391,2675,503,503,18384,176,503
36081003302,"Census Tract 33.02, Queens County, New York",1009,1009,48015,393,1008,253,253,25056,99,252
36081003400,"Census Tract 34, Queens County, New York",2563,2563,72292,700,2563,402,402,12716,104,402
36081003600,"Census Tract 36, Queens County, New York",3811,3811,75668,1067,3789,732,732,13848,214,730
36081003800,"Census Tract 38, Queens County, New York",2763,2763,95598,695,2761,433,433,22163,92,434
36081003900,"Census Tract 39, Queens County, New York",1363,1363,48468,479,1363,362,362,2221,177,362
36081004001,"Census Tract 40.01, Queens County, New York",2231,2231,89565,640,2231,334,334,8406,100,334
36081004002,"Census Tract 40.02, Queens County, New York",1839,1839,42040,517,1839,702,702,4030,224,702
36081004200,"Census Tract 42, Queens County, New York",4187,4187,69886,1079,4136,687,687,28831,140,674
36081004300,"Census Tract 43, Queens County, New York",2069,2069,22689,1015,2054,422,422,3873,139,424
36081004401,"Census Tract 44.01, Queens County, New York",4238,4238,73444,1093,4238,588,588,24180,210,588
36081004500,"Census Tract 45, Queens County, New York",3145,3145,74141,1568,3145,437,437,17148,216,437
36081004700,"Census Tract 47, Queens County, New York",3932,3932,46600,1760,3917,674,674,12240,141,676
36081005100,"Census Tract 51, Queens County, New York",2294,2294,70313,799,2294,335,335,16871,91,335
36081005200,"Census Tract 52, Queens County, New York",2811,2811,66921,711,2802,520,520,17463,96,517
36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893
36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797
36081005500,"Census Tract 55, Queens County, New York",1215,1215,90938,412,1215,273,273,62445,67,273
36081005700,"Census Tract 57, Queens County, New York",4461,4461,81250,1777,4460,580,580,20917,156,579
36081005800,"Census Tract 58, Queens County, New York",6643,6643,83265,1911,6643,998,998,7276,189,998
36081005900,"Census Tract 59, Queens County, New York",3956,3956,80729,1672,3956,810,810,18984,174,810
36081006100,"Census Tract 61, Queens County, New York",5474,5474,100067,2569,5432,805,805,14225,325,795
36081006201,"Census Tract 62.01, Queens County, New York",5920,5920,61933,3172,5920,1133,1133,9322,384,1133
36081006202,"Census Tract 62.02, Queens County, New York",6739,6739,66764,2115,6739,1214,1214,27581,228,1214
36081006300,"Census Tract 63, Queens County, New York",5715,5715,105171,2619,5715,931,931,18861,407,931
36081006501,"Census Tract 65.01, Queens County, New York",3242,3242,101063,1569,3242,478,478,18419,215,478
36081006502,"Census Tract 65.02, Queens County, New York",3923,3923,82117,1839,3923,632,632,9351,178,632
36081006900,"Census Tract 69, Queens County, New York",3912,3912,123375,1629,3659,677,677,38297,256,657
36081007100,"Census Tract 71, Queens County, New York",3114,3114,103839,1557,3114,435,435,23853,192,435
36081007300,"Census Tract 73, Queens County, New York",3862,3862,106060,2052,3862,532,532,6993,297,532
